Mes;Día;Provincia;Establecimiento;NICA;Total Vales;Total Entregados;Total Cancelados;Total Incidencias;Total Devoluciones
Noviembre;10;Sevilla;Farmacia Relimpio Ortega, Fernando Pedro;'020434;1;1;0;0;0
Noviembre;10;Sevilla;Farmacia Troncoso López, Pablo;'020222;1;1;0;0;0
Noviembre;10;Sevilla;Farmacia Jaime Román Alvarado;'019811;1;1;0;0;0
Noviembre;10;Sevilla;Farmacia Durillo Guerrero, Bartolomé;'020207;1;1;0;0;0
Noviembre;10;Sevilla;Farmacia Beato Blanco, Rosalía;'020339;3;2;1;0;0
Noviembre;10;Sevilla;Farmacia Amador Ballesteros, Purificación;'040194;2;1;1;0;0
Noviembre;10;Sevilla;Farmacia Santiago Labrador Freire;'020138;4;1;3;0;0
Noviembre;10;Sevilla;Farmacia Oblaré Román, María del Mar;'039990;1;1;0;0;0
Noviembre;10;Sevilla;FARMACIA MARTÍN ALFARO;'020438;2;2;0;0;0
Noviembre;10;Sevilla;Farmacia Ángel María Ariza Abascal;'020251;1;0;1;0;0
Noviembre;10;Sevilla;Farmacia Campo de las Beatas CB;'020372;4;2;2;0;0
Noviembre;10;Sevilla;Farmacia PICUPHARMA CB;'020577;1;1;0;0;0
Noviembre;10;Cadiz;Farmacia Rana Verde CB;'002520;1;1;0;0;0
Noviembre;10;Cadiz;Farmacia Vacas Fernández, Manuel;'002351;10;7;0;3;0
Noviembre;10;Cadiz;Farmacia Pérez Cejas, Ana María;'002448;4;4;0;0;0
Noviembre;10;Cadiz;Farmacia Marín Magán, Francisco José;'002421;2;2;0;0;0
Noviembre;10;Cadiz;Farmacia Cervilla Lozano, Ernesto;'002376;4;4;0;0;0
Noviembre;10;Cadiz;Farmacia Rodriguez Alario, Pedro;'019173;2;2;0;0;0
Noviembre;10;Almeria;Farmacia Caparrós y Reina CB;'018823;5;5;0;0;0
Noviembre;10;Almeria;Farmacia Moya Garnica, Ramón;'019120;1;0;1;0;0
Noviembre;10;Almeria;Farmacia Arenas Sánchez, Adela;'040764;1;1;0;0;0
Noviembre;10;Granada;Farmacia Roman Merchán CB;'022869;4;1;3;0;0
Noviembre;10;Granada;Farmacia López y Revilla CB;'022961;2;2;0;0;0
Noviembre;10;Granada;Farmacia V. y L. Bernier Villamor CB;'022964;4;0;4;0;0
Noviembre;10;Granada;Farmacia Rodriguez Gallego, Mónica del Carmen;'022935;1;1;0;0;0
Noviembre;10;Granada;Farmacia González López, Eladio;'022649;2;0;2;0;0
Noviembre;10;Granada;Farmacia Ballesteros de la Puerta, Aurelio;'022803;1;1;0;0;0
Noviembre;10;Granada;Farmacia Garrido CB;'022978;3;2;1;0;0
Noviembre;10;Granada;FARMACIA F.J. VALERO SÁNCHEZ;'023043;3;0;3;0;0
Noviembre;10;Granada;Farmacia Galvez Hernández, Alfonso;'022837;2;2;0;0;0
Noviembre;10;Cordoba;"Farmacia Casaño Salido, Rafael; Casaño de Cuevas, Rafael";'018156;1;0;1;0;0
Noviembre;10;Jaen;Farmacia Tutau Gómez, José Fernando;'004778;1;1;0;0;0
Noviembre;10;Malaga;Farmacia Mingorance Gutiérrez Antonio;'004297;2;2;0;0;0
Noviembre;10;Huelva;Farmacia Rite Duque CB;'022322;3;1;2;0;0
Noviembre;10;Huelva;Farmacia García Maestre, Jorge Juan;'023454;4;3;1;0;0
Noviembre;10;Huelva;Farmacia Ronchel Garcia, Fulvia;'023171;1;1;0;0;0
Noviembre;11;Cadiz;Farmacia Rodriguez Alario, Pedro;'019173;4;4;0;0;0
Noviembre;11;Cadiz;Farmacia Marín Magán, Francisco José;'002421;4;2;0;2;0
Noviembre;11;Cadiz;Farmacia López Hurtado, Francisco Tomás;'002407;4;2;2;0;0
Noviembre;11;Cadiz;Farmacia Vacas Fernández, Manuel;'002351;2;2;0;0;0
Noviembre;11;Cadiz;Farmacia Rana Verde CB;'002520;1;1;0;0;0
Noviembre;11;Cadiz;Farmacia Ameneiro Busto, Enrique;'020777;1;1;0;0;0
Noviembre;11;Cadiz;Farmacia Agarrado Luna, José Antonio;'002192;1;1;0;0;0
Noviembre;11;Cadiz;Farmacia Martínez Díez, Rafael;'002301;2;2;0;0;0
Noviembre;11;Cadiz;Farmacia Pérez Cejas, Ana María;'002448;1;1;0;0;0
Noviembre;11;Huelva;Farmacia Ronchel Garcia, Fulvia;'023171;2;2;0;0;0
Noviembre;11;Huelva;Farmacia García Maestre, Jorge Juan;'023454;2;0;2;0;0
Noviembre;11;Huelva;Farmacia Macias Infante, Jose Carlos;'022484;3;2;1;0;0
Noviembre;11;Huelva;Farmacia Pérez Domínguez CB;'022598;2;0;2;0;0
Noviembre;11;Sevilla;Farmacia Lahoz Recuero, Cándido Miguel;'020137;11;9;2;0;0
Noviembre;11;Sevilla;Farmacia Castellano Nogales, Jimena;'020481;3;1;2;0;0
Noviembre;11;Sevilla;Farmacia Zoilo Pazos Ramírez;'040029;7;3;4;0;0
Noviembre;11;Sevilla;Farmacia Amador Ballesteros, Purificación;'040194;4;2;2;0;0
Noviembre;11;Sevilla;Farmacia Marín Bustamante, Concepción;'020473;4;4;0;0;0
Noviembre;11;Sevilla;Farmacia Montoto Castrillón, Carmen;'020332;2;2;0;0;0
Noviembre;11;Sevilla;Farmacia Jaime Román Alvarado;'019811;1;1;0;0;0
Noviembre;11;Sevilla;Farmacia González Ruíz, Consuelo;'020281;1;1;0;0;0
Noviembre;11;Sevilla;Farmacia Jaldón del Prado, Marina;'020103;3;2;1;0;0
Noviembre;11;Sevilla;Farmacia Balsera Fernandez, Encarnación;'019813;1;0;1;0;0
Noviembre;11;Sevilla;Farmacia Beato Blanco, Rosalía;'020339;1;1;0;0;0
Noviembre;11;Sevilla;Farmacia Cruz Joya, Carmen;'020472;6;6;0;0;0
Noviembre;11;Sevilla;Farmacia Francisco Balsera Pérez;'020439;2;1;1;0;0
Noviembre;11;Sevilla;Farmacia Barea Ledesma, Juan Luis;'020467;3;3;0;0;0
Noviembre;11;Sevilla;Farmacia Oblaré Román, María del Mar;'039990;1;1;0;0;0
Noviembre;11;Sevilla;Farmacia Cerezuela Rodríguez, Mª Reyes;'034219;6;5;1;0;0
Noviembre;11;Sevilla;Farmacia Rosa Mª Rodrigo Calvo;'020397;4;4;0;0;0
Noviembre;11;Sevilla;Farmacia Manuel Rider Pérez;'020476;3;0;3;0;0
Noviembre;11;Sevilla;Farmacia Mª.Carmen Sánchez López CB;'020532;6;0;6;0;0
Noviembre;11;Sevilla;Farmacia Martinez Sarmiento, Diego;'020463;2;2;0;0;0
Noviembre;11;Sevilla;Farmacia Santa Aurelia CB;'019907;5;5;0;0;0
Noviembre;11;Sevilla;Farmacia Moya Flores, Marta;'020519;1;0;0;1;0
Noviembre;11;Sevilla;Farmacia Menayo Mena, Federico;'020270;2;1;1;0;0
Noviembre;11;Sevilla;Farmacia Troncoso López, Pablo;'020222;1;1;0;0;0
Noviembre;11;Sevilla;Farmacia Burgos 9 CB;'034243;4;1;3;0;0
Noviembre;11;Sevilla;Farmacia Sánchez Martín, Sandra María;'020020;2;2;0;0;0
Noviembre;11;Sevilla;Farmacia Chacón Ormazabal, Francisco José;'020579;3;3;0;0;0
Noviembre;11;Sevilla;Farmacia Romero Candau, Juan;'019825;2;2;0;0;0
Noviembre;11;Sevilla;Farmacia Romero Mozo, Mariana;'020427;1;1;0;0;0
Noviembre;11;Sevilla;Farmacia Leopoldo González Sanz de Andino;'020480;2;1;1;0;0
Noviembre;11;Sevilla;Farmacia Gonzalez Ramirez, Mario;'019745;1;1;0;0;0
Noviembre;11;Sevilla;Farmacia Garcia Saldaña, Tirso;'040092;2;2;0;0;0
Noviembre;11;Sevilla;Farmacia PICUPHARMA CB;'020577;2;2;0;0;0
Noviembre;11;Sevilla;Farmacia Murillo Delgado, Francisco;'019856;5;2;3;0;0
Noviembre;11;Sevilla;Farmacia Ángel María Ariza Abascal;'020251;1;0;1;0;0
Noviembre;11;Jaen;Farmacia Pérez Fernández, Juan Luis CB;'004739;1;1;0;0;0
Noviembre;11;Jaen;Farmacia Jerez Ortega, José Alberto;'004804;2;1;1;0;0
Noviembre;11;Granada;Farmacia Ruiz Valero, Jaime;'022676;1;1;0;0;0
Noviembre;11;Granada;Farmacia Roman Merchán CB;'022869;6;2;4;0;0
Noviembre;11;Granada;Farmacia Porres Ureña, María Isabel;'022916;1;1;0;0;0
Noviembre;11;Granada;Farmacia Cuerda Correa, María Teresa;'022888;1;1;0;0;0
Noviembre;11;Granada;Farmacia Blanca Calero, Ana María;'022714;1;1;0;0;0
Noviembre;11;Granada;Farmacia Luque Atrio, María Ángeles;'022774;2;1;1;0;0
Noviembre;11;Granada;Farmacia López y Revilla CB;'022961;2;2;0;0;0
Noviembre;11;Granada;Farmacia Galvez Hernández, Alfonso;'022837;2;2;0;0;0
Noviembre;11;Granada;Farmacia V. y L. Bernier Villamor CB;'022964;5;1;4;0;0
Noviembre;11;Granada;Farmacia González López, Eladio;'022649;3;1;2;0;0
Noviembre;11;Granada;Farmacia Ballesteros de la Puerta, Aurelio;'022803;1;1;0;0;0
Noviembre;11;Granada;Farmacia Garrido CB;'022978;1;0;1;0;0
Noviembre;11;Granada;FARMACIA F.J. VALERO SÁNCHEZ;'023043;3;0;3;0;0
Noviembre;11;Almeria;Farmacia Arenas Sánchez, Adela;'040764;2;2;0;0;0
Noviembre;11;Almeria;Farmacia Ortega Martínez, Pepita;'019141;2;2;0;0;0
Noviembre;11;Cordoba;Farmacia Ortega Medina, Luis Francisco;'004998;1;1;0;0;0
Noviembre;11;Malaga;Farmacia Mingorance Gutiérrez Antonio;'004297;1;0;1;0;0
Noviembre;11;Malaga;Farmacia Florido Alba, Francisco;'004278;1;1;0;0;0
Noviembre;12;Sevilla;Farmacia Marín Bustamante, Concepción;'020473;1;1;0;0;0
Noviembre;12;Sevilla;Farmacia Romero Candau, Juan;'019825;2;2;0;0;0
Noviembre;12;Sevilla;Farmacia Burgos 9 CB;'034243;3;1;2;0;0
Noviembre;12;Sevilla;Farmacia Lahoz Recuero, Cándido Miguel;'020137;1;1;0;0;0
Noviembre;12;Sevilla;Farmacia Beato Blanco, Rosalía;'020339;1;1;0;0;0
Noviembre;12;Sevilla;Farmacia Carvajal CB;'020328;1;1;0;0;0
Noviembre;12;Sevilla;Farmacia Montoto Castrillón, Carmen;'020332;1;1;0;0;0
Noviembre;12;Sevilla;Farmacia Amador Ballesteros, Purificación;'040194;1;1;0;0;0
Noviembre;12;Sevilla;FARMACIA MARTÍN ALFARO;'020438;3;3;0;0;0
Noviembre;12;Sevilla;Farmacia Barea Ledesma, Juan Luis;'020467;1;0;1;0;0
Noviembre;12;Sevilla;Farmacia Troncoso López, Pablo;'020222;1;1;0;0;0
Noviembre;12;Sevilla;Farmacia Santa Aurelia CB;'019907;1;1;0;0;0
Noviembre;12;Sevilla;Farmacia Mª.Carmen Sánchez López CB;'020532;3;0;3;0;0
Noviembre;12;Sevilla;Farmacia Romero Mozo, Mariana;'020427;1;1;0;0;0
Noviembre;12;Sevilla;Farmacia PICUPHARMA CB;'020577;1;1;0;0;0
Noviembre;12;Sevilla;Farmacia Ángel María Ariza Abascal;'020251;1;0;1;0;0
Noviembre;12;Sevilla;Farmacia Curiel Lopez, Juan Francisco;'020554;5;3;2;0;0
Noviembre;12;Huelva;Farmacia Pérez Domínguez CB;'022598;1;0;1;0;0
Noviembre;12;Huelva;Farmacia Ronchel Garcia, Fulvia;'023171;6;3;3;0;0
Noviembre;12;Granada;Farmacia Maiquez Cañizares, Victor;'022795;1;1;0;0;0
Noviembre;12;Granada;Farmacia Roman Merchán CB;'022869;2;0;2;0;0
Noviembre;12;Granada;Farmacia López y Revilla CB;'022961;1;1;0;0;0
Noviembre;12;Granada;Farmacia Galvez Hernández, Alfonso;'022837;2;2;0;0;0
Noviembre;12;Granada;Farmacia Luque Atrio, María Ángeles;'022774;3;0;3;0;0
Noviembre;12;Granada;Farmacia V. y L. Bernier Villamor CB;'022964;2;0;2;0;0
Noviembre;12;Granada;Farmacia Ruiz Valero, Jaime;'022676;1;1;0;0;0
Noviembre;12;Cordoba;"Farmacia Casaño Salido, Rafael; Casaño de Cuevas, Rafael";'018156;1;1;0;0;0
Noviembre;12;Almeria;Farmacia Caparrós y Reina CB;'018823;3;0;3;0;0
Noviembre;12;Cadiz;Farmacia Rodriguez Alario, Pedro;'019173;1;1;0;0;0
Noviembre;12;Cadiz;Farmacia Rana Verde CB;'002520;1;1;0;0;0
Noviembre;12;Cadiz;Farmacia Vázquez Reyes, Luis Beltran;'002198;1;1;0;0;0
Noviembre;12;Malaga;Farmacia Mingorance Gutiérrez Antonio;'004297;3;3;0;0;0
Noviembre;13;Cordoba;Farmacia ORTEGA GALLEGO, ANTONIO J.;'004990;3;1;2;0;0
Noviembre;13;Malaga;Farmacia Mingorance Gutiérrez Antonio;'004297;1;1;0;0;0
Noviembre;13;Sevilla;Farmacia Mª.Carmen Sánchez López CB;'020532;5;0;5;0;0
Noviembre;13;Sevilla;Farmacia Burgos 9 CB;'034243;1;1;0;0;0
Noviembre;13;Sevilla;Farmacia Mira Caballos, Sebastián;'020240;2;2;0;0;0
Noviembre;13;Sevilla;Farmacia Manuel Rider Pérez;'020476;3;0;3;0;0
Noviembre;13;Sevilla;Farmacia Jaldón del Prado, Marina;'020103;2;1;1;0;0
Noviembre;13;Granada;FARMACIA F.J. VALERO SÁNCHEZ;'023043;2;2;0;0;0
Noviembre;14;Cadiz;Farmacia Vázquez Reyes, Luis Beltran;'002198;1;1;0;0;0
Noviembre;14;Cadiz;Farmacia Pérez Cejas, Ana María;'002448;6;5;0;1;0
Noviembre;14;Cadiz;Farmacia Agarrado Luna, José Antonio;'002192;1;1;0;0;0
Noviembre;14;Cadiz;Farmacia Socias CB.;'002449;1;1;0;0;0
Noviembre;14;Cadiz;Farmacia Mas Bernad, José Antonio;'002202;1;1;0;0;0
Noviembre;14;Cadiz;Farmacia López Hurtado, Francisco Tomás;'002407;1;0;1;0;0
Noviembre;14;Cadiz;Farmacia Rana Verde CB;'002520;3;3;0;0;0
Noviembre;14;Cadiz;Farmacia Cervilla Lozano, Ernesto;'002376;2;2;0;0;0
Noviembre;14;Cadiz;Farmacia Ameneiro Busto, Enrique;'020777;2;2;0;0;0
Noviembre;14;Cadiz;Farmacia Marín Magán, Francisco José;'002421;1;1;0;0;0
Noviembre;14;Cadiz;Farmacia Martínez Díez, Rafael;'002301;2;2;0;0;0
Noviembre;14;Cadiz;Farmacia Sancho García CB;'002392;1;1;0;0;0
Noviembre;14;Granada;Farmacia Ballesteros de la Puerta, Aurelio;'022803;2;1;0;1;0
Noviembre;14;Granada;Farmacia Blanca Calero, Ana María;'022714;4;3;1;0;0
Noviembre;14;Granada;Farmacia Luque Atrio, María Ángeles;'022774;5;2;3;0;0
Noviembre;14;Granada;Farmacia Roman Merchán CB;'022869;7;2;5;0;0
Noviembre;14;Granada;Farmacia López y Revilla CB;'022961;1;1;0;0;0
Noviembre;14;Granada;Farmacia Galvez Hernández, Alfonso;'022837;1;1;0;0;0
Noviembre;14;Granada;Farmacia V. y L. Bernier Villamor CB;'022964;5;1;4;0;0
Noviembre;14;Granada;Farmacia Rodriguez Gallego, Mónica del Carmen;'022935;1;1;0;0;0
Noviembre;14;Granada;Farmacia Garrido CB;'022978;2;1;1;0;0
Noviembre;14;Granada;Farmacia González López, Eladio;'022649;4;2;2;0;0
Noviembre;14;Granada;Farmacia Mingorance;'022683;3;3;0;0;0
Noviembre;14;Granada;FARMACIA F.J. VALERO SÁNCHEZ;'023043;5;2;3;0;0
Noviembre;14;Granada;Farmacia Osuna Cerda, Enrique;'022705;2;2;0;0;0
Noviembre;14;Granada;Farmacia Nuño Álvarez, Rocío;'022692;1;1;0;0;0
Noviembre;14;Granada;Farmacia Ruiz Valero, Jaime;'022676;1;0;0;1;0
Noviembre;14;Huelva;Farmacia Pérez Domínguez CB;'022598;7;1;6;0;0
Noviembre;14;Huelva;Farmacia Rite Duque CB;'022322;1;1;0;0;0
Noviembre;14;Huelva;Farmacia Peinado Martinez, Francisco Luis;'022508;1;1;0;0;0
Noviembre;14;Huelva;Farmacia Ronchel Garcia, Fulvia;'023171;3;2;1;0;0
Noviembre;14;Huelva;Farmacia García Maestre, Jorge Juan;'023454;4;0;4;0;0
Noviembre;14;Sevilla;Farmacia Marín Bustamante, Concepción;'020473;4;4;0;0;0
Noviembre;14;Sevilla;Farmacia Gutiérrez Aranda, Mª Carmen;'019873;5;4;1;0;0
Noviembre;14;Sevilla;Farmacia Muñoz Ruiz, Angel José;'020361;1;1;0;0;0
Noviembre;14;Sevilla;Farmacia Durillo Guerrero, Bartolomé;'020207;8;5;0;3;0
Noviembre;14;Sevilla;Farmacia Montoto Castrillón, Carmen;'020332;1;1;0;0;0
Noviembre;14;Sevilla;Farmacia Vera Chavez, Joaquin;'020448;4;2;2;0;0
Noviembre;14;Sevilla;Farmacia Sanabria Ramírez, María;'020048;2;2;0;0;0
Noviembre;14;Sevilla;Farmacia PICUPHARMA CB;'020577;5;5;0;0;0
Noviembre;14;Sevilla;Farmacia Francisco Balsera Pérez;'020439;3;3;0;0;0
Noviembre;14;Sevilla;Farmacia Amador Ballesteros, Purificación;'040194;3;1;2;0;0
Noviembre;14;Sevilla;Farmacia Relimpio Ortega, Fernando Pedro;'020434;2;1;1;0;0
Noviembre;14;Sevilla;Farmacia Murillo Delgado, Francisco;'019856;8;5;3;0;0
Noviembre;14;Sevilla;Farmacia Barea Ledesma, Juan Luis;'020467;3;1;2;0;0
Noviembre;14;Sevilla;Farmacia Fernández Rojo CB;'020363;3;3;0;0;0
Noviembre;14;Sevilla;Farmacia Romero Candau, Juan;'019825;2;2;0;0;0
Noviembre;14;Sevilla;Farmacia Romero Mozo, Mariana;'020427;4;4;0;0;0
Noviembre;14;Sevilla;Farmacia Gómez Rubio CB;'020377;6;4;2;0;0
Noviembre;14;Sevilla;Farmacia Manuel Rider Pérez;'020476;7;0;7;0;0
Noviembre;14;Sevilla;Farmacia Ldas. Eloisa Sánchez y Ana Parejo CB;'020224;1;1;0;0;0
Noviembre;14;Sevilla;Farmacia Castellano Nogales, Jimena;'020481;6;3;3;0;0
Noviembre;14;Sevilla;Farmacia González Ruíz, Consuelo;'020281;2;2;0;0;0
Noviembre;14;Sevilla;Farmacia Mª.Carmen Sánchez López CB;'020532;8;2;6;0;0
Noviembre;14;Sevilla;Farmacia Rosa Mª Rodrigo Calvo;'020397;1;1;0;0;0
Noviembre;14;Sevilla;Farmacia Jaldón del Prado, Marina;'020103;4;2;2;0;0
Noviembre;14;Sevilla;Farmacia Santa Aurelia CB;'019907;4;4;0;0;0
Noviembre;14;Sevilla;Farmacia Curiel Lopez, Juan Francisco;'020554;4;2;2;0;0
Noviembre;14;Sevilla;Farmacia Muñoz Muñoz, Nuria;'040412;1;1;0;0;0
Noviembre;14;Sevilla;Farmacia Cruz Joya, Carmen;'020472;2;1;1;0;0
Noviembre;14;Sevilla;Farmacia Campo de las Beatas CB;'020372;4;2;2;0;0
Noviembre;14;Sevilla;Farmacia Sánchez Martín, Sandra María;'020020;8;8;0;0;0
Noviembre;14;Sevilla;FARMACIA MARTÍN ALFARO;'020438;1;1;0;0;0
Noviembre;14;Sevilla;Farmacia Franco Madera, Joaquín Manuel;'019915;2;2;0;0;0
Noviembre;14;Sevilla;Farmacia Balsera Fernandez, Encarnación;'019813;2;1;1;0;0
Noviembre;14;Sevilla;Farmacia Burgos 9 CB;'034243;1;1;0;0;0
Noviembre;14;Sevilla;Farmacia Lahoz Recuero, Cándido Miguel;'020137;4;4;0;0;0
Noviembre;14;Sevilla;Farmacia Fernández Jiménez, Gonzalo;'020254;5;3;2;0;0
Noviembre;14;Sevilla;Farmacia Leopoldo González Sanz de Andino;'020480;2;1;1;0;0
Noviembre;14;Sevilla;Farmacia Beato Blanco, Rosalía;'020339;1;1;0;0;0
Noviembre;14;Sevilla;Farmacia Mª Luisa Pareja Domínguez;'020117;2;2;0;0;0
Noviembre;14;Sevilla;Farmacia Santiago Labrador Freire;'020138;6;2;4;0;0
Noviembre;14;Sevilla;Farmacia Zoilo Pazos Ramírez;'040029;1;0;1;0;0
Noviembre;14;Sevilla;Farmacia Ángel María Ariza Abascal;'020251;3;1;2;0;0
Noviembre;14;Sevilla;Farmacia Martinez Sarmiento, Diego;'020463;1;1;0;0;0
Noviembre;14;Sevilla;Farmacia Aguilera Ibañez, Mª Luisa;'020321;3;2;1;0;0
Noviembre;14;Sevilla;Farmacia Chacón Ormazabal, Francisco José;'020579;1;1;0;0;0
Noviembre;14;Sevilla;Farmacia Troncoso López, Pablo;'020222;2;2;0;0;0
Noviembre;14;Almeria;Farmacia Caparrós y Reina CB;'018823;7;4;3;0;0
Noviembre;14;Malaga;Farmacia Mingorance Gutiérrez Antonio;'004297;5;4;1;0;0
Noviembre;14;Cordoba;Farmacia Cruz Padilla, Práxedes;'018558;5;3;2;0;0
Noviembre;14;Cordoba;"Farmacia Casaño Salido, Rafael; Casaño de Cuevas, Rafael";'018156;2;2;0;0;0
Noviembre;14;Jaen;Farmacia Pérez Fernández, Juan Luis CB;'004739;1;1;0;0;0
Noviembre;15;Cadiz;Farmacia Vázquez Reyes, Luis Beltran;'002198;3;3;0;0;0
Noviembre;15;Cadiz;Farmacia Agarrado Luna, José Antonio;'002192;5;5;0;0;0
Noviembre;15;Cadiz;Farmacia Álvarez Ruiz, Encarnación;'002279;2;2;0;0;0
Noviembre;15;Cadiz;Farmacia López Hurtado, Francisco Tomás;'002407;4;3;1;0;0
Noviembre;15;Cadiz;Farmacia Rana Verde CB;'002520;1;1;0;0;0
Noviembre;15;Cadiz;Farmacia Mas Bernad, José Antonio;'002202;1;1;0;0;0
Noviembre;15;Cadiz;Farmacia Martínez Díez, Rafael;'002301;3;3;0;0;0
Noviembre;15;Cadiz;Farmacia Luna Cardo, Mª de los Angeles;'002476;7;5;2;0;0
Noviembre;15;Cadiz;Farmacia Sancho García CB;'002392;3;3;0;0;0
Noviembre;15;Cadiz;Farmacia Cervilla Lozano, Ernesto;'002376;1;1;0;0;0
Noviembre;15;Cadiz;Farmacia Pérez Cejas, Ana María;'002448;1;1;0;0;0
Noviembre;15;Cadiz;Farmacia Díaz Ríos CB;'019105;3;1;2;0;0
Noviembre;15;Cadiz;Farmacia Rodriguez Alario, Pedro;'019173;1;1;0;0;0
Noviembre;15;Sevilla;Farmacia Leopoldo González Sanz de Andino;'020480;4;2;0;2;0
Noviembre;15;Sevilla;Farmacia Eugenia Morales Cañadas CB;'020459;1;1;0;0;0
Noviembre;15;Sevilla;Farmacia Muñoz Ruiz, Angel José;'020361;2;2;0;0;0
Noviembre;15;Sevilla;Farmacia Ángel María Ariza Abascal;'020251;5;1;4;0;0
Noviembre;15;Sevilla;Farmacia Mañas Alcalde, Luis Francisco;'020120;3;2;1;0;0
Noviembre;15;Sevilla;Farmacia Vera Chavez, Joaquin;'020448;3;2;1;0;0
Noviembre;15;Sevilla;Farmacia Francisco Balsera Pérez;'020439;4;4;0;0;0
Noviembre;15;Sevilla;Farmacia Beato Blanco, Rosalía;'020339;4;4;0;0;0
Noviembre;15;Sevilla;Farmacia Ldas. Eloisa Sánchez y Ana Parejo CB;'020224;1;1;0;0;0
Noviembre;15;Sevilla;Farmacia Amador Ballesteros, Purificación;'040194;3;1;2;0;0
Noviembre;15;Sevilla;Farmacia Ruíz-Tagle Morales, Concepción;'020406;1;1;0;0;0
Noviembre;15;Sevilla;Farmacia Carvajal CB;'020328;1;1;0;0;0
Noviembre;15;Sevilla;Farmacia Manuel Rider Pérez;'020476;10;2;8;0;0
Noviembre;15;Sevilla;Farmacia Gómez Rubio CB;'020377;3;1;2;0;0
Noviembre;15;Sevilla;Farmacia Barea Ledesma, Juan Luis;'020467;2;0;2;0;0
Noviembre;15;Sevilla;Farmacia Muñoz Muñoz, Nuria;'040412;1;1;0;0;0
Noviembre;15;Sevilla;Farmacia Mª Luisa Pareja Domínguez;'020117;3;3;0;0;0
Noviembre;15;Sevilla;Farmacia Mª.Carmen Sánchez López CB;'020532;7;1;6;0;0
Noviembre;15;Sevilla;Farmacia Curiel Lopez, Juan Francisco;'020554;3;0;3;0;0
Noviembre;15;Sevilla;Farmacia Cruz Joya, Carmen;'020472;1;1;0;0;0
Noviembre;15;Sevilla;Farmacia Santa Aurelia CB;'019907;4;4;0;0;0
Noviembre;15;Sevilla;Farmacia Burgos 9 CB;'034243;4;4;0;0;0
Noviembre;15;Sevilla;Farmacia Troncoso López, Pablo;'020222;3;2;1;0;0
Noviembre;15;Sevilla;Farmacia Campo de las Beatas CB;'020372;8;4;4;0;0
Noviembre;15;Sevilla;Farmacia Sánchez Martín, Sandra María;'020020;2;2;0;0;0
Noviembre;15;Sevilla;Farmacia Durillo Guerrero, Bartolomé;'020207;2;2;0;0;0
Noviembre;15;Sevilla;Farmacia Guisado Pérez, José Antonio;'020556;1;1;0;0;0
Noviembre;15;Sevilla;Farmacia Zoilo Pazos Ramírez;'040029;3;2;1;0;0
Noviembre;15;Sevilla;Farmacia Fernández Jiménez, Gonzalo;'020254;2;2;0;0;0
Noviembre;15;Sevilla;Farmacia Castellano Nogales, Jimena;'020481;5;3;2;0;0
Noviembre;15;Sevilla;Farmacia Álvarez de Sotomayor Paz, María Teresa;'019844;1;1;0;0;0
Noviembre;15;Sevilla;FARMACIA OJEDA CASARES;'020209;9;3;6;0;0
Noviembre;15;Sevilla;Farmacia Menayo Mena, Federico;'020270;1;1;0;0;0
Noviembre;15;Sevilla;Farmacia Lahoz Recuero, Cándido Miguel;'020137;5;5;0;0;0
Noviembre;15;Sevilla;Farmacia Fernández-España Romero, Raquel;'020309;1;1;0;0;0
Noviembre;15;Sevilla;Farmacia Díaz Parradela, Manuel Mª;'020670;1;1;0;0;0
Noviembre;15;Sevilla;Farmacia Central CB;'020029;2;2;0;0;0
Noviembre;15;Sevilla;Farmacia Aguilera Ibañez, Mª Luisa;'020321;1;1;0;0;0
Noviembre;15;Sevilla;Farmacia Pablo Neruda CB;'034203;2;1;1;0;0
Noviembre;15;Sevilla;Farmacia Relimpio Ortega, Fernando Pedro;'020434;4;3;1;0;0
Noviembre;15;Sevilla;Farmacia Marín Bustamante, Concepción;'020473;1;1;0;0;0
Noviembre;15;Sevilla;Farmacia Santiago Labrador Freire;'020138;8;4;4;0;0
Noviembre;15;Sevilla;Farmacia Martagón Barrero, Rocío;'020218;2;1;1;0;0
Noviembre;15;Sevilla;Farmacia Jaldón del Prado, Marina;'020103;2;2;0;0;0
Noviembre;15;Sevilla;Farmacia Chacón Ormazabal, Francisco José;'020579;1;1;0;0;0
Noviembre;15;Almeria;Farmacia Navarro de Oña, María del Mar;'019131;1;1;0;0;0
Noviembre;15;Almeria;Farmacia Arenas Sánchez, Adela;'040764;2;2;0;0;0
Noviembre;15;Almeria;Farmacia Caparrós y Reina CB;'018823;1;1;0;0;0
Noviembre;15;Granada;Farmacia González López, Eladio;'022649;4;1;3;0;0
Noviembre;15;Granada;Farmacia Porres Ureña, María Isabel;'022916;3;3;0;0;0
Noviembre;15;Granada;Farmacia Roman Merchán CB;'022869;4;1;3;0;0
Noviembre;15;Granada;Farmacia López y Revilla CB;'022961;3;3;0;0;0
Noviembre;15;Granada;Farmacia Galvez Hernández, Alfonso;'022837;2;2;0;0;0
Noviembre;15;Granada;Farmacia V. y L. Bernier Villamor CB;'022964;6;2;4;0;0
Noviembre;15;Granada;Farmacia Ortega García CB.;'022703;5;5;0;0;0
Noviembre;15;Granada;Farmacia Osuna Cerda, Enrique;'022705;1;1;0;0;0
Noviembre;15;Granada;Farmacia Rodriguez Gallego, Mónica del Carmen;'022935;1;1;0;0;0
